age_years,gender,ssc_percentage,hsc_percentage,degree_percentage,technical_score,aptitude_score,communication_score,skills_match_percentage,certifications_count,internship_experience,years_of_experience,previous_ctc_lpa,expected_ctc_lpa,bond_requirement,notice_period_days,employment_gap_months,interview_score,experience_category,ssc_band,hsc_band,degree_band,ssc_score,hsc_score,degree_score,academic_score,academic_performance_band,skill_match_level,interview_performance,placement_prob_score,placement_prob_band,degree_specialization_Computer Science,degree_specialization_Electronics,degree_specialization_Information Technology,degree_specialization_Mechanical,degree_specialization_Others,career_switch_willingness_Not Willing,career_switch_willingness_Unknown,career_switch_willingness_Willing,relevant_experience_Not Relevant,relevant_experience_Relevant,relevant_experience_Unknown,company_tier_Tier 1,company_tier_Tier 2,company_tier_Tier 3,job_role_match_Matched,job_role_match_Not Matched,job_role_match_Unknown,competition_level_High,competition_level_Low,competition_level_Medium,layoff_history_No,layoff_history_Unknown,layoff_history_Yes,relocation_willingness_Not Willing,relocation_willingness_Unknown,relocation_willingness_Willing,status
29.0,1.0,67.79416205,55.84938248,72.18980796,67.8615475,65.83602987,56.42782975,65.59844828,0.0,0.0,1.0,4.535634743,7.055474855,1.0,15.0,0.0,190.12540712,1.0,2.0,0.0,2.0,2.0,1.0,2.0,1.6666666666666667,0.0,1.0,2.0,0.34948955262957065,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
27.0,0.0,74.15156105,67.97547392,83.03789827,41.50905357,55.22119173,61.35023876,79.40472814,1.0,0.0,3.0,5.507180891,9.069383341,0.0,30.0,0.0,158.08048406,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.30493345298205504,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31.0,1.0,79.10197926,62.66498252,63.45374824,71.13264457,63.66543699,64.57241068,97.58335537,0.0,0.0,3.0,3.281759978,10.2269845,0.0,30.0,18.0,199.37049224000003,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.3333333333333333,0.0,0.0,2.0,0.5650190899700034,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
31.0,0.0,73.4934924,66.135765,86.18414983,45.72848572,69.35043604,69.53186951,65.85901476,1.0,0.0,3.0,5.144590638,7.831635146,1.0,90.0,18.0,184.61079127000002,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.3333333333333335,2.0,1.0,2.0,0.3531565747522979,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
28.0,1.0,67.23632549,73.83974085,74.95112427,56.66954278,66.92543535,60.61430701,63.31322141,2.0,0.0,0.0,7.324657171,6.469554243,0.0,30.0,0.0,184.20928514,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.2871296892136806,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
32.0,0.0,71.13310455,76.39984183,78.8306937,79.35475183,55.09948712,53.47348544,73.57145512,0.0,1.0,4.0,2.186537463,10.21226005,0.0,0.0,0.0,187.92772438999998,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.4616045592065082,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
32.0,0.0,61.56051181,72.41072227,68.31235296,57.02130937,58.41078912,63.62526913,64.49645988,1.0,1.0,1.0,1.0,8.409803037,0.0,0.0,3.0,179.05736761999998,1.0,0.0,2.0,2.0,1.0,2.0,2.0,1.6666666666666667,0.0,1.0,2.0,0.31313285660867834,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
29.0,1.0,59.20855734,65.30260444,75.50448492,88.57909897,67.00009129,73.07328918,100.0,2.0,0.0,5.0,7.154777701,7.084907221,0.0,0.0,3.0,228.65247944000004,2.0,0.0,2.0,2.0,1.0,2.0,2.0,1.6666666666666667,0.0,0.0,2.0,0.7621040778561401,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
22.0,0.0,58.80213484,55.3471597,75.27100913,92.28155448,65.95695404,71.87894149,82.43464696,2.0,1.0,4.0,4.436160484,3.0,0.0,15.0,0.0,230.11745000999997,2.0,0.0,0.0,2.0,1.0,1.0,2.0,1.3333333333333333,0.0,0.0,2.0,0.6891917676855559,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
34.0,1.0,69.28973167,72.82925283,62.37731798,67.41459074,49.85715099,73.61277012,55.2238137,1.0,1.0,0.0,2.184932272,8.246002215,0.0,0.0,3.0,190.88451185,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.6666666666666667,0.0,1.0,2.0,0.3542999220095341,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
25.0,1.0,93.33939989,82.72488704,67.38069341,58.87330222,59.19453557,63.38288071,69.80765844,1.0,1.0,0.0,5.439694754,9.111812626,0.0,0.0,3.0,181.4507185,0.0,1.0,2.0,2.0,3.0,2.0,2.0,2.3333333333333335,2.0,1.0,2.0,0.3225793466219725,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
32.0,0.0,68.73905186,79.91161044,70.44785399,66.46609297,87.24845729,69.5605281,62.31139177,2.0,1.0,0.0,5.546789786,10.21246169,0.0,0.0,6.0,223.27507836,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.42769377408932374,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
28.0,0.0,82.94835773,79.13158244,76.21113781,68.57288696,54.34102207,71.54295239,78.72538928,1.0,0.0,3.0,6.762140045,13.1409756884,0.0,15.0,3.0,194.45686142,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.5033205341840199,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
22.0,1.0,70.83105159,75.01099622,72.68947244,84.89231933,76.30822728,64.97252162,81.30286301,1.0,0.0,0.0,5.911081083,4.829665883,0.0,0.0,0.0,226.17306823,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.5473526648264185,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
24.0,0.0,63.13391847,64.00083433,74.34807707,83.90355012,68.78339209,66.77660545,95.70884784,2.0,1.0,1.0,4.916072455,6.345070466,1.0,0.0,3.0,219.46354766000002,1.0,0.0,0.0,2.0,1.0,1.0,2.0,1.3333333333333333,0.0,0.0,2.0,0.6094308081537336,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
31.0,1.0,69.80880606,63.70114535,70.39762139,100.0,63.68037537,80.15168124,83.28615891,1.0,0.0,0.0,7.596965325,5.705911947,0.0,15.0,6.0,243.83205661,0.0,2.0,0.0,2.0,2.0,1.0,2.0,1.6666666666666667,0.0,0.0,1.0,0.6958401977462358,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
33.0,1.0,74.03916122,70.13476786,66.67306708,72.82803701,69.11557134,84.88084429,72.76113152,0.0,0.0,1.0,1.0,7.704888565,0.0,15.0,0.0,226.82445264,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.5697890352132534,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
24.0,0.0,70.06054622,57.2161387,91.48514312,72.96308117,45.24972165,51.00265896,69.59684768,0.0,1.0,2.0,5.543339575,5.4788852,0.0,15.0,3.0,169.21546178,1.0,2.0,0.0,1.0,2.0,1.0,3.0,2.0,0.0,1.0,0.0,0.3390108731897533,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
30.0,0.0,74.87134324,77.00896937,90.03215508,63.39418021,50.74690786,61.53838344,65.70146802,3.0,1.0,2.0,5.496307407,15.870452808,0.0,0.0,0.0,175.67947150999998,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.3333333333333335,2.0,1.0,2.0,0.34433630226824985,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
21.0,1.0,71.34644435,76.32630625,68.24235511,70.42466698,40.0,50.55932394,77.81294322,0.0,0.0,0.0,6.459509281,4.242838666,0.0,0.0,0.0,160.98399092,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.3021638921494231,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
34.0,0.0,70.16298293,71.35104583,65.50382298,79.33803566,65.4203535,58.21418415,86.83234734,2.0,1.0,0.0,4.47568043,3.955888933,1.0,15.0,0.0,202.97257331,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.47744109437523785,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
26.0,0.0,75.44809877,65.12761829,74.18551522,57.31786838,69.7636087,72.27253793,100.0,2.0,1.0,3.0,7.585027009,8.853580328,0.0,60.0,0.0,199.35401501,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.5557247681153451,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
34.0,1.0,73.24629928,66.05285344,67.27866518,82.28143426,47.25748193,58.20662217,77.20015226,0.0,1.0,2.0,6.822570634,3.0,0.0,30.0,0.0,187.74553836,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.46139831965409006,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
30.0,0.0,68.49607744,78.15191258,73.88738018,64.50015455,53.59798326,53.72682595,47.13519876,1.0,1.0,0.0,4.967475154,7.955838126,0.0,0.0,0.0,171.82496376,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.20430681888538743,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
24.0,0.0,78.05485452,63.07022877,76.39935862,66.27285683,45.08411175,82.6789412,71.26696209,3.0,1.0,1.0,6.640615993,5.068971669,1.0,15.0,0.0,194.03590978,1.0,2.0,0.0,2.0,2.0,1.0,2.0,1.6666666666666667,0.0,0.0,2.0,0.468175239704812,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
31.0,1.0,61.68829582,87.78585649,70.56573287,71.38069988,46.61263596,45.0,53.99538497,0.0,1.0,0.0,6.719103094,10.51116809,0.0,15.0,3.0,162.99333584,0.0,0.0,1.0,2.0,1.0,3.0,2.0,2.0,0.0,1.0,0.0,0.2025900390216541,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
21.0,1.0,63.71433001,72.91698019,73.64004325,64.55812202,58.31874391,67.33469337,64.39861353,2.0,0.0,3.0,5.548439103,9.286956474,0.0,30.0,0.0,190.2115593,1.0,0.0,2.0,2.0,1.0,2.0,2.0,1.6666666666666667,0.0,1.0,2.0,0.4139506852383529,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
32.0,0.0,76.16032474,70.56884521,66.7362934,55.7494726,75.50140708,47.9179055,49.21378349,2.0,1.0,1.0,3.990352607,6.41175794,0.0,30.0,0.0,179.16878518,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.19642771564100786,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
28.0,1.0,76.93080639,68.15145397,66.7255295,54.25049138,67.94746713,77.87040893,64.3044481,3.0,0.0,0.0,1.80797214,7.394732594,0.0,60.0,3.0,200.06836744,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.37749902008436304,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
27.0,1.0,63.96079238,73.75521467,73.60904159,57.28772741,75.10361772,62.18077059,84.41959036,1.0,0.0,1.0,3.880932346,9.760187366,0.0,30.0,3.0,194.57211572,1.0,0.0,2.0,2.0,1.0,2.0,2.0,1.6666666666666667,0.0,0.0,2.0,0.41259835428029107,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
34.0,0.0,76.54974507,70.56056736,61.64119329,88.90037358,60.44220112,62.81409126,72.21443564,1.0,0.0,2.0,6.673506275,4.199999999999999,0.0,30.0,0.0,212.15666596,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.6666666666666667,0.0,0.0,2.0,0.531463543623109,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
28.0,1.0,70.86558641,67.14336727,77.92451875,59.82236534,49.09723793,84.61107578,59.19896631,2.0,1.0,2.0,5.768797162,5.451213915,0.0,0.0,0.0,193.53067905,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.42879397030122646,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
27.0,1.0,71.67385136,64.71192871,74.15985923,65.82535778,43.77964582,77.4405137,76.47651551,4.0,1.0,3.0,1.921432711,7.915555278,0.0,60.0,0.0,187.0455173,1.0,2.0,0.0,2.0,2.0,1.0,2.0,1.6666666666666667,0.0,0.0,2.0,0.49243878317422535,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
25.0,1.0,66.19133252,92.62642546,73.42460435,73.46577704,66.81673856,64.51240514,86.93029708,2.0,0.0,5.0,9.816850128,6.280855336,0.0,15.0,12.0,204.79492074,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.3333333333333335,2.0,0.0,2.0,0.5848118496765953,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
26.0,1.0,81.92451578,64.27397452,80.0124857,88.43447675,73.87035518,71.61903511,46.97928502,0.0,0.0,0.0,7.245803601,7.21896386,1.0,90.0,3.0,233.92386704,0.0,2.0,0.0,2.0,2.0,1.0,2.0,1.6666666666666667,0.0,1.0,2.0,0.4741938914203998,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
33.0,1.0,66.80145721,78.5310717,73.70541138,72.95525454,63.92791661,60.18535453,85.17134332,1.0,0.0,3.0,4.719055283,7.846817064,0.0,0.0,3.0,197.06852568,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.505350639540485,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
31.0,1.0,70.00250467904127,78.66053747,84.69732374,82.6982613,74.16125979,65.80409971,66.17686922,0.0,1.0,0.0,5.829167389,9.471656014,0.0,0.0,0.0,222.6636208,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.48096071986341327,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,0.0,65.22481859,72.06063559601901,77.29541064,63.60378231,66.41873537,72.73473785,66.78327775,2.0,1.0,1.0,4.118263119,6.900678315,0.0,30.0,6.0,202.75725553,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.4244543556400574,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
26.0,1.0,75.06766247,76.77219045,75.47308212,89.15999512,60.49546516,92.46890899,67.86493732,0.0,0.0,1.0,4.798061811,4.606525239,0.0,0.0,12.0,242.12436927,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,0.6649653781409369,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
30.0,1.0,67.70350557,67.93144318,71.87716947,60.30400737,75.71592774,62.2142095,61.03220473,0.0,1.0,3.0,2.707797769,9.344006782,0.0,0.0,0.0,198.23414461000002,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.3851365366486234,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
28.0,1.0,77.57483075,65.61503489,84.01854048,85.370513,73.54534991,70.93516602,74.03022957,1.0,1.0,1.0,1.0,5.824266734,1.0,0.0,12.0,229.85102892999998,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.5716226316935746,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
26.0,1.0,79.3351681,76.18321938,66.28392606,75.30533471,71.74190399,59.49210688,50.93688676,0.0,0.0,1.0,1.108422079,4.528398263,0.0,60.0,0.0,206.53934557999997,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.3653314804548431,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
21.0,0.0,67.54140858,73.8807248,70.65139273,45.71079641,74.97567771,63.00052176,96.68403883,0.0,0.0,3.0,6.18631,8.0510647,0.0,90.0,0.0,183.68699587999998,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.43956964706888996,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,1.0,77.02516487,72.06063559601901,69.2357559,45.19672941,74.96754838,87.06179803,69.90285228,0.0,1.0,1.0,3.923828228,3.0,0.0,15.0,6.0,207.22607582,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.4355791141241792,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
32.0,0.0,60.79919117,70.41746388,72.14884696,76.08993696,80.02491219,73.33649981,73.71977213,2.0,1.0,1.0,1.507940615,6.5340662,0.0,15.0,0.0,229.45134896000002,1.0,0.0,2.0,2.0,1.0,2.0,2.0,1.6666666666666667,0.0,0.0,2.0,0.5474821134391118,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
28.0,0.0,74.6579351,71.87065953,81.25710852,50.55785093,66.51983303,71.11637107,72.44365823,1.0,0.0,0.0,4.059231575,11.52109261,0.0,60.0,0.0,188.19405503000002,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.34620847722487486,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
23.0,0.0,72.65203363,89.7917287,69.06994749,76.93612838,75.42008124,64.97770634,53.60951995,0.0,0.0,2.0,3.710448085,7.149319518,1.0,90.0,0.0,217.33391596,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.3333333333333335,2.0,1.0,2.0,0.442268446232537,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
25.0,0.0,67.69641575,65.3459829,82.86875675,63.34438281,80.51880767,82.42123947,59.90441881,2.0,0.0,1.0,5.840286875,10.54992634,0.0,60.0,0.0,226.28442995,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.4813888250873358,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
33.0,1.0,58.45330701,63.51007828,77.84468953,56.77032086,76.96789988,67.9277737,68.3076445,0.0,0.0,1.0,3.052092823,13.29155146,0.0,30.0,0.0,201.66599444000002,1.0,0.0,0.0,2.0,1.0,1.0,2.0,1.3333333333333333,0.0,1.0,2.0,0.38753208774292935,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
29.0,1.0,67.15844709,89.71161871,71.44192354,40.0,75.15035738,56.22800726,66.44377659,0.0,1.0,1.0,4.280926555,10.70232586,1.0,15.0,18.0,171.37836464,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.3333333333333335,2.0,1.0,2.0,0.22104449501519352,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31.0,1.0,66.94221565,74.92797662,72.31914245,72.44220891,69.23516668,73.91619273,79.22894889,3.0,0.0,5.0,5.05077209,4.674148601,1.0,15.0,0.0,215.59356832,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.6094335781140681,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
29.0,1.0,72.64237897,75.30306294,83.38598094,79.41572277,86.24172877,53.97806501,76.7283743,0.0,0.0,1.0,5.067819771,5.189622917,0.0,15.0,0.0,219.63551655,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.47925918239728554,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
